,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Category_i,Genres_i,NameSize
2412,4.4,441189.0,3700000.0,10000000,0,0.0,0,20,85,6
2413,4.2,4831125.0,3700000.0,1000000000,0,0.0,1,20,85,1
2414,4.4,4919.0,2800000.0,1000000,0,0.0,0,20,85,3
2415,4.4,13762.0,3900000.0,1000000,0,0.0,0,20,85,2
2416,4.3,6086.0,3100000.0,1000000,0,0.0,1,20,85,7
2417,4.6,70616.0,3100000.0,5000000,0,0.0,1,20,85,2
2418,4.4,1200.0,2800000.0,100000,0,0.0,0,20,85,4
2419,4.5,76480.0,20000000.0,1000000,0,0.0,3,20,85,5
2420,4.6,271445.0,9900000.0,5000000,0,0.0,0,20,85,8
2421,4.6,225103.0,5300000.0,5000000,0,0.0,0,20,85,5
2422,4.6,33177.0,10000000.0,1000000,0,0.0,0,20,85,2
2423,4.4,54768.0,2600000.0,5000000,0,0.0,0,20,85,5
2424,4.5,457197.0,2600000.0,10000000,0,0.0,1,20,85,9
2425,4.5,25562.0,31000000.0,5000000,0,0.0,1,20,85,8
2426,4.3,16404.0,2300000.0,1000000,0,0.0,0,20,85,2
2427,4.4,2508.0,6000000.0,500000,0,0.0,0,20,85,8
2428,4.6,79658.0,17000000.0,5000000,0,0.0,3,20,85,10
2429,4.3,374.0,20000000.0,50000,0,0.0,0,20,85,2
2430,4.8,1259075.0,62000000.0,10000000,0,0.0,1,20,85,4
2431,4.2,4751.0,62000000.0,1000000,0,0.0,1,20,85,2
2432,4.6,60562.0,15000000.0,5000000,0,0.0,3,20,85,9
2433,4.0,22695.0,15000000.0,1000000,0,0.0,2,20,85,4
2434,4.6,22098.0,18000000.0,1000000,0,0.0,0,20,85,8
2435,4.3,231325.0,5400000.0,10000000,0,0.0,0,20,85,5
2436,3.6,13223.0,2800000.0,10000000,0,0.0,3,20,85,5
2437,4.0,479908.0,15000000.0,10000000,0,0.0,3,20,85,4
2438,4.5,313633.0,15000000.0,10000000,0,0.0,1,20,85,1
2439,4.4,540930.0,5300000.0,10000000,0,0.0,1,20,85,4
2440,4.5,57146.0,5300000.0,1000000,0,0.0,0,20,85,9
2441,4.2,1225339.0,5300000.0,100000000,0,0.0,0,20,85,1
2442,4.5,19583.0,37000000.0,1000000,0,0.0,1,20,85,1
2443,4.3,344921.0,37000000.0,10000000,0,0.0,0,20,85,9
2444,4.2,79129.0,23000000.0,5000000,0,0.0,1,20,85,1
2445,4.2,83488.0,23000000.0,5000000,0,0.0,0,20,85,5
2446,4.4,441189.0,23000000.0,10000000,0,0.0,0,20,85,6
2447,4.3,3781770.0,23000000.0,100000000,0,0.0,3,20,85,7
2448,4.3,315441.0,23000000.0,10000000,0,0.0,0,20,85,7
2449,4.1,382120.0,28000000.0,10000000,0,0.0,0,20,85,5
2450,4.5,412725.0,35000000.0,10000000,0,0.0,0,20,85,9
2451,4.3,3806669.0,35000000.0,100000000,0,0.0,3,20,85,5
2452,4.2,1259849.0,76000000.0,50000000,0,0.0,3,20,85,6
2453,4.1,486824.0,76000000.0,10000000,0,0.0,3,20,85,6
2454,4.3,1157004.0,34000000.0,50000000,0,0.0,0,20,85,6
2455,4.2,423105.0,34000000.0,10000000,0,0.0,3,20,85,5
2456,4.1,205803.0,34000000.0,5000000,0,0.0,1,20,85,1
2457,4.1,285816.0,34000000.0,10000000,0,0.0,3,20,85,4
2458,4.4,2955325.0,34000000.0,100000000,0,0.0,3,20,85,1
2459,3.7,138026.0,2700000.0,5000000,0,0.0,3,20,85,1
2460,3.9,8936.0,2700000.0,500000,0,0.0,0,20,85,1
2461,3.7,4253.0,4099999.9999999995,100000,0,0.0,1,20,85,4
2462,4.0,17014705.0,4099999.9999999995,500000000,0,0.0,1,20,85,1
2463,4.5,66577446.0,4099999.9999999995,1000000000,0,0.0,1,20,85,1
2464,3.6,14835.0,4099999.9999999995,1000000,0,0.0,1,20,85,2
2465,4.1,6388.0,4099999.9999999995,500000,0,0.0,1,20,85,5
2466,4.1,309872.0,85000000.0,10000000,0,0.0,1,20,85,5
2467,4.0,479909.0,15000000.0,10000000,0,0.0,3,20,85,4
2468,4.1,17955.0,89000000.0,500000,0,0.0,1,20,85,5
2469,4.0,17015352.0,89000000.0,500000000,0,0.0,1,20,85,1
2470,4.5,66577313.0,89000000.0,1000000000,0,0.0,1,20,85,1
2471,4.6,4305441.0,89000000.0,100000000,0,0.0,1,20,85,1
2472,4.3,51502.0,20000000.0,5000000,0,0.0,1,20,85,7
2473,4.3,1064049.0,20000000.0,50000000,0,0.0,3,20,85,6
2474,4.2,58341.0,9300000.0,1000000,0,0.0,0,20,85,1
2475,4.5,637309.0,9300000.0,10000000,0,0.0,1,20,85,3
2476,4.2,1259894.0,76000000.0,50000000,0,0.0,3,20,85,6
2477,4.3,1157003.0,34000000.0,50000000,0,0.0,0,20,85,6
2478,4.1,161610.0,16000000.0,5000000,0,0.0,1,20,85,1
2479,3.8,19446.0,16000000.0,1000000,0,0.0,3,20,85,4
2480,4.2,1225367.0,16000000.0,100000000,0,0.0,0,20,85,1
2481,4.4,1520959.0,16000000.0,10000000,0,0.0,1,20,85,1
2482,4.3,3806669.0,16000000.0,100000000,0,0.0,3,20,85,5
2483,4.2,423138.0,16000000.0,10000000,0,0.0,3,20,85,5
2484,4.1,285820.0,16000000.0,10000000,0,0.0,3,20,85,4
2485,4.0,33249.0,8400000.0,1000000,0,0.0,0,20,85,4
2486,4.3,3781770.0,8400000.0,100000000,0,0.0,3,20,85,7
2487,4.3,51504.0,20000000.0,5000000,0,0.0,1,20,85,7
2488,4.2,1175794.0,20000000.0,50000000,0,0.0,3,20,85,4
2489,4.2,1259894.0,76000000.0,50000000,0,0.0,3,20,85,6
2490,4.0,852455.0,68000000.0,10000000,0,0.0,3,20,85,1
2491,4.4,900064.0,13000000.0,10000000,0,0.0,3,20,85,6
2492,4.0,3677.0,50000000.0,100000,0,0.0,3,20,85,5
2493,4.2,79129.0,23000000.0,5000000,0,0.0,1,20,85,1
2494,4.2,83488.0,23000000.0,5000000,0,0.0,0,20,85,5
2495,4.4,695613.0,23000000.0,50000000,0,0.0,0,20,85,4
2496,4.1,382121.0,28000000.0,10000000,0,0.0,0,20,85,5
2497,4.1,207712.0,28000000.0,10000000,0,0.0,0,20,85,4
2498,4.3,175722.0,28000000.0,10000000,0,0.0,3,20,85,7
2499,4.0,2052.0,7000000.0,100000,0,0.0,1,20,85,6
2500,4.2,79130.0,23000000.0,5000000,0,0.0,1,20,85,1
2501,4.2,1175815.0,23000000.0,50000000,0,0.0,3,20,85,4
2502,4.2,1259894.0,76000000.0,50000000,0,0.0,3,20,85,6
2503,4.1,486830.0,76000000.0,10000000,0,0.0,3,20,85,6
2504,4.0,852455.0,68000000.0,10000000,0,0.0,3,20,85,1
2505,4.3,1064076.0,68000000.0,50000000,0,0.0,3,20,85,6
2506,4.3,3781770.0,68000000.0,100000000,0,0.0,3,20,85,7
2507,4.4,900064.0,13000000.0,10000000,0,0.0,3,20,85,6
2508,4.4,624557.0,56000000.0,10000000,0,0.0,3,20,85,8
2509,4.2,423138.0,56000000.0,10000000,0,0.0,3,20,85,5
2510,4.2,522018.0,56000000.0,10000000,0,0.0,3,20,85,8
2511,4.0,33249.0,8400000.0,1000000,0,0.0,0,20,85,4
2512,4.2,79130.0,23000000.0,5000000,0,0.0,1,20,85,1
2513,4.0,141613.0,22000000.0,10000000,0,0.0,1,21,86,3
2514,4.5,6210998.0,15000000.0,100000000,0,0.0,0,21,86,5
2515,4.6,591312.0,15000000.0,10000000,0,0.0,0,21,86,6
2516,4.3,94294.0,30000000.0,10000000,0,0.0,0,21,86,6
2517,4.2,608753.0,30000000.0,10000000,0,0.0,0,21,86,4
2518,4.3,38961.0,27000000.0,5000000,0,0.0,0,21,86,1
2519,4.6,5916606.0,27000000.0,100000000,0,0.0,1,21,86,6
2520,4.4,441473.0,27000000.0,10000000,0,0.0,0,21,86,1
2521,4.4,2788923.0,27000000.0,100000000,0,0.0,1,21,86,10
2522,4.5,973270.0,20000000.0,50000000,0,0.0,1,21,86,10
2523,4.3,909226.0,42000000.0,100000000,0,0.0,1,21,86,2
2524,4.2,1573054.0,42000000.0,50000000,0,0.0,0,21,86,6
2525,4.2,857923.0,18000000.0,50000000,0,0.0,0,21,86,5
2526,4.4,35563.0,4200000.0,1000000,0,0.0,0,21,86,2
2527,4.6,85858.0,4200000.0,10000000,0,0.0,0,21,86,4
2528,4.2,106798.0,30000000.0,5000000,0,0.0,0,21,86,7
2529,3.6,8820.0,33000000.0,5000000,0,0.0,0,21,86,5
2530,4.5,37186.0,7900000.0,1000000,0,0.0,0,21,86,4
2531,4.4,25714.0,12000000.0,1000000,0,0.0,0,21,86,1
2532,3.8,44255.0,15000000.0,10000000,0,0.0,0,21,86,2
2533,4.7,1084945.0,15000000.0,50000000,0,0.0,1,21,86,2
2534,3.6,18252.0,10000000.0,10000000,0,0.0,0,21,86,1
2535,4.2,42750.0,9900000.0,10000000,0,0.0,0,21,86,12
2536,3.6,3656.0,9000000.0,1000000,0,0.0,1,21,86,3
2537,4.3,216741.0,9000000.0,5000000,0,0.0,0,21,86,4
2538,4.4,662287.0,21000000.0,10000000,0,0.0,0,21,86,6
2539,4.5,30834.0,13000000.0,1000000,0,0.0,0,21,86,2
2540,4.1,367290.0,11000000.0,10000000,0,0.0,0,21,86,4
2541,4.3,2588.0,21000000.0,1000000,0,0.0,0,21,86,2
2542,4.3,162655.0,8100000.0,10000000,0,0.0,1,21,86,3
2543,4.7,3860225.0,8100000.0,50000000,0,0.0,0,21,86,6
2544,4.3,125783.0,8100000.0,10000000,0,0.0,1,21,86,3
2545,4.2,171584.0,12000000.0,10000000,0,0.0,0,21,86,3
2546,4.2,244141.0,7300000.0,10000000,0,0.0,0,21,86,5
2547,4.3,568273.0,7300000.0,10000000,0,0.0,0,21,86,6
2548,4.2,142512.0,15000000.0,10000000,0,0.0,0,21,86,3
2549,4.3,109124.0,22000000.0,10000000,0,0.0,0,21,86,4
2550,4.6,135043.0,11000000.0,10000000,0,0.0,0,21,86,4
2551,4.4,108592.0,8300000.000000001,10000000,0,0.0,0,21,86,5
2552,4.3,1315242.0,8300000.000000001,50000000,0,0.0,0,21,86,4
2553,3.8,48732.0,20000000.0,10000000,0,0.0,0,21,86,1
2554,4.6,308234.0,38000000.0,10000000,0,0.0,0,21,86,1
2555,4.5,178497.0,9100000.0,10000000,0,0.0,0,21,86,15
2556,4.1,68406.0,24000000.0,10000000,0,0.0,0,21,86,5
2557,4.4,6012719.0,24000000.0,100000000,0,0.0,1,21,86,4
2558,4.3,45362.0,24000000.0,5000000,0,0.0,0,21,86,7
2559,3.8,18364.0,29000000.0,1000000,0,0.0,0,21,86,1
2560,4.0,15867.0,29000000.0,5000000,0,0.0,0,21,86,2
2561,3.3,9189.0,98000000.0,1000000,0,0.0,1,21,86,8
2562,4.1,23187.0,25000000.0,1000000,0,0.0,0,21,86,4
2563,4.1,11798.0,25000000.0,1000000,0,0.0,0,21,86,3
2564,4.2,9975.0,18000000.0,1000000,0,0.0,0,21,86,3
2565,4.1,52896.0,18000000.0,10000000,0,0.0,0,21,86,4
2566,4.4,7793.0,6100000.0,500000,0,0.0,0,21,86,2
2567,4.1,9701.0,14000000.0,500000,0,0.0,0,21,86,6
2568,4.2,31519.0,21000000.0,1000000,0,0.0,0,21,86,4
2569,4.5,181990.0,21000000.0,10000000,0,0.0,0,21,86,3
2570,4.3,213735.0,43000000.0,10000000,0,0.0,0,21,86,8
2571,4.5,6211039.0,15000000.0,100000000,0,0.0,0,21,86,5
2572,4.1,42871.0,23000000.0,1000000,0,0.0,0,21,86,6
2573,4.5,315908.0,52000000.0,10000000,0,0.0,0,21,86,8
2574,4.4,210208.0,52000000.0,10000000,0,0.0,0,21,86,7
2575,4.6,1370749.0,52000000.0,50000000,0,0.0,1,21,86,7
2576,4.5,79261.0,57000000.0,5000000,0,0.0,0,21,86,6
2577,4.6,284725.0,20000000.0,10000000,0,0.0,0,21,86,5
2578,4.7,67071.0,40000000.0,1000000,0,0.0,0,21,86,1
2579,4.3,46153.0,17000000.0,10000000,0,0.0,0,21,86,6
2580,4.4,101883.0,13000000.0,10000000,0,0.0,0,21,86,4
2581,4.4,1659.0,33000000.0,50000,0,0.0,0,21,86,8
2582,4.2,9975.0,18000000.0,1000000,0,0.0,0,21,86,3
2583,4.1,11798.0,18000000.0,1000000,0,0.0,0,21,86,3
2584,4.1,52896.0,18000000.0,10000000,0,0.0,0,21,86,4
2585,4.5,181990.0,18000000.0,10000000,0,0.0,0,21,86,3
2586,4.7,57920.0,18000000.0,1000000,0,0.0,0,21,86,7
2587,4.1,28523.0,29000000.0,5000000,0,0.0,0,21,86,4
2588,4.2,24953.0,29000000.0,1000000,0,0.0,0,21,86,8
2589,4.5,37253.0,31000000.0,1000000,0,0.0,0,21,86,7
2590,4.4,210208.0,31000000.0,10000000,0,0.0,0,21,86,7
2591,4.6,1370749.0,31000000.0,50000000,0,0.0,1,21,86,7
2592,4.2,33758.0,31000000.0,1000000,0,0.0,0,21,86,8
2593,4.6,284721.0,20000000.0,10000000,0,0.0,0,21,86,5
2594,4.3,3420.0,13000000.0,100000,0,0.0,0,21,86,4
2595,4.1,7193.0,7300000.0,500000,0,0.0,0,21,86,1
2596,4.1,11798.0,7300000.0,1000000,0,0.0,0,21,86,3
2597,4.4,2788923.0,7300000.0,100000000,0,0.0,1,21,86,10
2598,4.1,52896.0,7300000.0,10000000,0,0.0,0,21,86,4
2599,4.6,2278.0,12000000.0,500000,0,0.0,0,21,86,1
2600,4.2,5121.0,8800000.0,500000,0,0.0,0,21,86,8
2601,4.2,39735.0,18000000.0,5000000,0,0.0,1,21,86,1
2602,4.1,9701.0,14000000.0,500000,0,0.0,0,21,86,6
2603,4.2,1558.0,21000000.0,100000,0,0.0,0,21,86,4
2604,4.3,213735.0,43000000.0,10000000,0,0.0,0,21,86,8
2605,4.2,16966.0,34000000.0,1000000,0,0.0,0,21,86,3
2606,4.5,181990.0,34000000.0,10000000,0,0.0,0,21,86,3
2607,4.7,57920.0,34000000.0,1000000,0,0.0,0,21,86,7
2608,4.5,6211039.0,15000000.0,100000000,0,0.0,0,21,86,5
2609,4.3,125783.0,15000000.0,10000000,0,0.0,1,21,86,3
2610,4.0,41986.0,26000000.0,5000000,0,0.0,1,21,86,3
2611,4.4,441473.0,26000000.0,10000000,0,0.0,0,21,86,1
2612,4.4,186116.0,34000000.0,5000000,0,0.0,0,21,86,2
2613,4.0,13085.0,2700000.0,1000000,0,0.0,1,21,86,3
2614,4.5,315908.0,52000000.0,10000000,0,0.0,0,21,86,8
2615,4.6,5916569.0,52000000.0,100000000,0,0.0,1,21,86,6
2616,4.1,28523.0,29000000.0,5000000,0,0.0,0,21,86,4
2617,4.5,28560.0,29000000.0,1000000,0,0.0,0,21,86,9
2618,3.9,34171.0,29000000.0,1000000,0,0.0,0,21,86,3
2619,4.5,44588.0,20000000.0,5000000,0,0.0,0,21,86,6
2620,4.2,4158.0,23000000.0,500000,0,0.0,1,21,86,2
2621,4.3,105773.0,23000000.0,10000000,0,0.0,0,21,86,5
2622,4.3,909204.0,42000000.0,100000000,0,0.0,1,21,86,2
2623,4.4,279428.0,16000000.0,10000000,0,0.0,0,21,86,6
2624,4.5,33583.0,12000000.0,1000000,0,0.0,0,21,86,4
2625,4.6,94205.0,6500000.0,1000000,0,0.0,0,21,86,2
2626,4.4,210208.0,6500000.0,10000000,0,0.0,0,21,86,7
2627,4.3,95520.0,15000000.0,10000000,0,0.0,1,21,86,5
2628,4.3,46153.0,17000000.0,10000000,0,0.0,0,21,86,6
2629,4.1,68406.0,24000000.0,10000000,0,0.0,0,21,86,5
2630,4.7,181798.0,22000000.0,10000000,0,0.0,0,21,86,1
2631,4.4,25719.0,22000000.0,1000000,0,0.0,1,21,86,6
2632,4.2,142512.0,15000000.0,10000000,0,0.0,0,21,86,3
2633,4.4,2788923.0,15000000.0,100000000,0,0.0,1,21,86,10
2634,4.2,39735.0,18000000.0,5000000,0,0.0,1,21,86,1
2635,4.2,5121.0,8800000.0,500000,0,0.0,0,21,86,8
2636,4.1,9701.0,14000000.0,500000,0,0.0,0,21,86,6
2637,4.0,13085.0,2700000.0,1000000,0,0.0,1,21,86,3
2638,4.1,28523.0,29000000.0,5000000,0,0.0,0,21,86,4
2639,4.5,44588.0,20000000.0,5000000,0,0.0,0,21,86,6
2640,4.6,94205.0,6500000.0,1000000,0,0.0,0,21,86,2
2641,4.3,95520.0,15000000.0,10000000,0,0.0,1,21,86,5
2642,4.6,1370749.0,15000000.0,50000000,0,0.0,1,21,86,7
2643,4.4,2788923.0,15000000.0,100000000,0,0.0,1,21,86,10
2644,4.0,4602.0,6200000.0,500000,0,0.0,0,21,86,4
2645,4.5,72596.0,19000000.0,1000000,0,0.0,1,21,86,6
2646,4.1,110425.0,27000000.0,10000000,0,0.0,0,21,86,5
2647,4.4,2375.0,1100000.0,100000,0,0.0,0,21,86,3
2648,4.0,13085.0,2700000.0,1000000,0,0.0,1,21,86,3
2649,4.6,5917485.0,2700000.0,100000000,0,0.0,1,21,86,6
2650,4.5,35497.0,16000000.0,1000000,0,0.0,0,21,86,2
2651,4.4,3878.0,8800000.0,100000,0,0.0,0,21,86,5
2652,4.5,33583.0,12000000.0,1000000,0,0.0,0,21,86,4
2653,4.1,68406.0,24000000.0,10000000,0,0.0,0,21,86,5
2654,4.3,44071.0,56000000.0,5000000,0,0.0,0,21,86,3
2655,4.5,6212081.0,15000000.0,100000000,0,0.0,0,21,86,5
2656,4.2,39735.0,18000000.0,5000000,0,0.0,1,21,86,1
2657,3.8,6380.0,18000000.0,1000000,0,0.0,0,21,86,2
2658,4.5,5123.0,14000000.0,500000,0,0.0,0,21,86,5
2659,4.7,181823.0,22000000.0,10000000,0,0.0,0,21,86,1
2660,4.1,19232.0,28000000.0,1000000,0,0.0,0,22,87,4
2661,4.6,98716.0,59000000.0,5000000,0,0.0,0,22,87,7
2662,4.8,109500.0,37000000.0,1000000,0,0.0,0,22,87,5
2663,4.0,21159.0,36000000.0,500000,0,0.0,0,22,87,5
2664,4.7,1320.0,9500000.0,50000,0,0.0,0,22,87,9
2665,4.7,50424.0,82000000.0,1000000,0,0.0,0,22,87,7
2666,4.1,32398.0,28000000.0,1000000,0,0.0,0,22,87,1
2667,4.5,10858556.0,28000000.0,1000000000,0,0.0,0,22,87,2
2668,3.6,219745.0,28000000.0,50000000,0,0.0,0,22,87,2
2669,4.5,38953.0,9700000.0,5000000,0,0.0,0,22,87,9
2670,4.7,142634.0,22000000.0,10000000,0,0.0,0,22,87,7
2671,4.7,259450.0,17000000.0,10000000,0,0.0,0,22,87,6
2672,4.5,123029.0,17000000.0,10000000,0,0.0,0,22,87,8
2673,4.2,914804.0,17000000.0,50000000,0,0.0,0,22,87,6
2674,4.5,21841.0,7700000.0,1000000,0,0.0,0,22,87,8
2675,4.4,5282578.0,7700000.0,100000000,0,0.0,0,22,87,6
2676,4.5,10349.0,11000000.0,1000000,0,0.0,0,22,87,3
2677,4.5,859.0,21000000.0,100000,0,0.0,0,22,87,2
2678,4.4,40289.0,19000000.0,5000000,0,0.0,0,22,87,2
2679,3.7,3362.0,19000000.0,1000000,0,0.0,0,22,87,2
2680,4.3,49680.0,8700000.0,5000000,0,0.0,0,22,87,2
2681,4.5,3378.0,30000000.0,1000000,0,0.0,3,22,87,8
2682,4.4,10525.0,25000000.0,1000000,0,0.0,0,22,87,8
2683,3.3,3492.0,17000000.0,5000000,0,0.0,0,22,87,3
2684,4.3,654419.0,17000000.0,50000000,0,0.0,0,22,87,4
2685,4.4,1864.0,13000000.0,500000,0,0.0,0,22,87,7
2686,4.5,74476.0,23000000.0,10000000,0,0.0,0,22,87,2
2687,4.4,221858.0,23000000.0,10000000,0,0.0,0,22,87,5
2688,4.2,401820.0,23000000.0,50000000,0,0.0,0,22,87,9
2689,4.5,3116.0,22000000.0,500000,0,0.0,0,22,87,9
2690,4.7,31985.0,9100000.0,1000000,0,0.0,0,22,87,6
2691,4.5,4400.0,8300000.000000001,1000000,0,0.0,0,22,87,3
2692,4.6,3337956.0,8300000.000000001,100000000,0,0.0,0,22,87,6
2693,4.6,11677.0,19000000.0,1000000,0,0.0,0,22,87,3
2694,4.4,3158047.0,53000000.0,100000000,0,0.0,0,22,87,8
2695,4.3,125259.0,53000000.0,50000000,0,0.0,0,22,87,2
2696,4.3,56114.0,17000000.0,10000000,0,0.0,0,22,87,3
2697,4.6,15700.0,10000000.0,1000000,0,0.0,0,22,87,3
2698,4.4,16523.0,10000000.0,1000000,0,0.0,0,22,87,6
2699,4.5,26361.0,29000000.0,5000000,0,0.0,0,22,87,8
2700,4.5,285788.0,46000000.0,10000000,0,0.0,0,22,87,5
2701,4.2,4410.0,4500000.0,1000000,0,0.0,0,22,87,5
2702,4.0,5855.0,4900000.0,1000000,0,0.0,0,22,87,4
2703,4.4,47090.0,4900000.0,5000000,0,0.0,0,22,87,4
2704,4.7,233039.0,24000000.0,10000000,0,0.0,0,22,87,7
2705,4.3,28578.0,23000000.0,10000000,0,0.0,0,22,87,2
2706,4.6,1159058.0,25000000.0,100000000,0,0.0,0,22,87,9
2707,4.4,53421.0,26000000.0,10000000,0,0.0,0,22,87,8
2708,4.5,1579287.0,26000000.0,100000000,0,0.0,0,22,87,6
2709,4.3,116880.0,2000000.0,10000000,0,0.0,0,22,87,2
2710,4.3,21730.0,19000000.0,1000000,0,0.0,0,22,87,5
2711,4.4,62421.0,9600000.0,5000000,0,0.0,0,22,87,7
2712,4.5,10858538.0,9600000.0,1000000000,0,0.0,0,22,87,2
2713,4.4,70189.0,13000000.0,5000000,0,0.0,1,22,87,6
2714,4.6,847159.0,4200000.0,10000000,0,0.0,0,22,87,8
2715,4.3,251951.0,16000000.0,10000000,0,0.0,3,22,87,1
2716,4.6,98716.0,59000000.0,5000000,0,0.0,0,22,87,7
2717,4.3,654418.0,59000000.0,50000000,0,0.0,0,22,87,4
2718,4.4,5282558.0,59000000.0,100000000,0,0.0,0,22,87,6
2719,4.2,240475.0,9500000.0,10000000,0,0.0,0,22,87,3
2720,4.3,527247.0,9500000.0,50000000,0,0.0,0,22,87,8
2721,4.4,3157936.0,53000000.0,100000000,0,0.0,0,22,87,8
2722,3.9,55427.0,6600000.0,10000000,0,0.0,0,22,87,2
2723,4.3,68070.0,6600000.0,5000000,0,0.0,0,22,87,2
2724,4.4,2418135.0,6600000.0,100000000,0,0.0,0,22,87,5
2725,4.2,329160.0,27000000.0,10000000,0,0.0,0,22,87,2
2726,4.5,1579287.0,27000000.0,100000000,0,0.0,0,22,87,6
2727,4.3,42677.0,22000000.0,1000000,0,0.0,0,22,87,1
2728,4.3,1517369.0,22000000.0,100000000,0,0.0,0,22,87,5
2729,4.3,811693.0,50000000.0,50000000,0,0.0,0,22,87,6
2730,4.1,23440.0,30000000.0,1000000,0,0.0,0,22,87,7
2731,4.4,3368649.0,30000000.0,100000000,0,0.0,0,22,87,8
2732,4.3,42079.0,17000000.0,1000000,0,0.0,0,22,87,2
2733,4.0,29707.0,18000000.0,1000000,0,0.0,0,22,87,5
2734,4.0,15098.0,10000000.0,1000000,0,0.0,0,22,87,5
2735,4.0,35724.0,9900000.0,1000000,0,0.0,0,22,87,3
2736,4.4,71898.0,23000000.0,5000000,0,0.0,0,22,87,2
2737,4.3,4865093.0,51000000.0,100000000,0,0.0,0,22,87,7
2738,4.1,106080.0,35000000.0,10000000,0,0.0,0,22,87,4
2739,4.2,44941.0,16000000.0,1000000,0,0.0,0,22,87,2
2740,3.9,129272.0,11000000.0,10000000,0,0.0,0,22,87,3
2741,4.4,111066.0,74000000.0,5000000,0,0.0,0,22,87,3
2742,4.4,49553.0,48000000.0,1000000,1,5.99,0,22,87,4
2743,4.5,10859051.0,48000000.0,1000000000,0,0.0,0,22,87,2
2744,4.4,70189.0,13000000.0,5000000,0,0.0,1,22,87,6
2745,4.6,847159.0,4200000.0,10000000,0,0.0,0,22,87,8
2746,4.3,251951.0,16000000.0,10000000,0,0.0,3,22,87,1
2747,4.6,98716.0,59000000.0,5000000,0,0.0,0,22,87,7
2748,4.1,43296.0,59000000.0,5000000,0,0.0,0,22,87,5
2749,4.0,130081.0,5600000.0,10000000,0,0.0,0,22,87,3
2750,4.3,462152.0,1500000.0,10000000,0,0.0,0,22,87,3
2751,4.2,140917.0,5700000.0,10000000,0,0.0,0,22,87,4
2752,4.0,88860.0,6100000.0,5000000,0,0.0,0,22,87,5
2753,4.1,49211.0,1900000.0,1000000,0,0.0,0,22,87,5
2754,4.1,351254.0,4000000.0,10000000,0,0.0,0,22,87,4
2755,4.0,157506.0,47000000.0,10000000,0,0.0,0,22,87,3
2756,4.3,1871416.0,47000000.0,100000000,0,0.0,0,22,87,3
2757,4.3,116880.0,2000000.0,10000000,0,0.0,0,22,87,2
2758,4.2,240475.0,9500000.0,10000000,0,0.0,0,22,87,3
2759,4.5,420973.0,9500000.0,10000000,0,0.0,0,22,87,8
2760,4.0,34753.0,22000000.0,1000000,0,0.0,0,22,87,4
2761,4.4,635846.0,14000000.0,50000000,0,0.0,0,22,87,8
2762,4.1,78140.0,10000000.0,5000000,0,0.0,0,22,87,3
2763,4.4,2418135.0,10000000.0,100000000,0,0.0,0,22,87,5
2764,4.3,244371.0,10000000.0,10000000,0,0.0,0,22,87,8
2765,4.3,12865.0,6900000.0,100000,1,2.99,0,22,87,7
2766,4.2,215343.0,44000000.0,10000000,0,0.0,0,22,87,6
2767,4.3,6120977.0,44000000.0,100000000,0,0.0,0,22,87,1
2768,4.4,3368646.0,44000000.0,100000000,0,0.0,0,22,87,8
2769,4.4,753115.0,44000000.0,50000000,0,0.0,0,22,87,1
2770,4.3,4865107.0,51000000.0,100000000,0,0.0,0,22,87,7
2771,4.4,49553.0,48000000.0,1000000,1,5.99,0,22,87,4
2772,3.8,16320.0,48000000.0,100000,1,3.95,0,22,87,2
2773,4.4,852649.0,43000000.0,50000000,0,0.0,1,22,87,7
2774,4.4,1494491.0,21000000.0,50000000,0,0.0,0,22,87,3
2775,4.3,527248.0,21000000.0,50000000,0,0.0,0,22,87,8
2776,4.6,819774.0,25000000.0,10000000,0,0.0,0,22,87,6
2777,4.0,33439.0,3900000.0,5000000,0,0.0,0,22,87,3
2778,4.1,351255.0,4000000.0,10000000,0,0.0,0,22,87,4
2779,4.2,477831.0,51000000.0,10000000,0,0.0,0,22,87,2
2780,4.3,1871421.0,51000000.0,100000000,0,0.0,0,22,87,3
2781,4.6,3337952.0,51000000.0,100000000,0,0.0,0,22,87,6
2782,4.6,126337.0,9600000.0,1000000,0,0.0,0,22,87,4
2783,4.3,68071.0,9600000.0,5000000,0,0.0,0,22,87,2
2784,4.2,240475.0,9500000.0,10000000,0,0.0,0,22,87,3
2785,4.1,373606.0,9500000.0,10000000,0,0.0,0,22,87,4
2786,4.2,15426.0,50000000.0,1000000,0,0.0,0,22,87,6
2787,4.6,714340.0,50000000.0,10000000,0,0.0,0,22,87,4
2788,4.6,1451000.0,50000000.0,50000000,0,0.0,0,22,87,5
2789,4.4,1490732.0,21000000.0,50000000,0,0.0,0,22,87,4
2790,4.7,2163282.0,21000000.0,50000000,0,0.0,0,22,87,4
2791,4.4,1163232.0,31000000.0,50000000,0,0.0,0,22,87,5
2792,4.1,114680.0,27000000.0,10000000,0,0.0,0,22,87,2
2793,4.3,751766.0,27000000.0,10000000,0,0.0,0,22,87,3
2794,4.4,2418158.0,27000000.0,100000000,0,0.0,0,22,87,5
2795,4.2,914917.0,27000000.0,50000000,0,0.0,0,22,87,6
2796,4.4,3158151.0,53000000.0,100000000,0,0.0,0,22,87,8
